League,League Logo,League Flag,Home Team,Home Logo,Away Team,Away Logo,Home Score,Away Score
Premier League,https://media.api-sports.io/football/leagues/233.png,https://media.api-sports.io/flags/eg.svg,National Bank of Egypt,https://media.api-sports.io/football/teams/15570.png,Smouha SC,https://media.api-sports.io/football/teams/1044.png,1,3
Primera División RFEF - Group 2,https://media.api-sports.io/football/leagues/436.png,https://media.api-sports.io/flags/es.svg,Villarreal II,https://media.api-sports.io/football/teams/9595.png,Real Murcia,https://media.api-sports.io/football/teams/5275.png,1,1
Major League Soccer,https://media.api-sports.io/football/leagues/253.png,https://media.api-sports.io/flags/us.svg,Austin,https://media.api-sports.io/football/teams/16489.png,DC United,https://media.api-sports.io/football/teams/1615.png,1,0
Amazonense,https://media.api-sports.io/football/leagues/522.png,https://media.api-sports.io/flags/br.svg,Parintins,https://media.api-sports.io/football/teams/20724.png,Amazonas,https://media.api-sports.io/football/teams/10862.png,0,0
Primera División,https://media.api-sports.io/football/leagues/299.png,https://media.api-sports.io/flags/ve.svg,Trujillanos FC,https://media.api-sports.io/football/teams/2815.png,Academia Anzoátegui,https://media.api-sports.io/football/teams/18806.png,1,1
Rondoniense,https://media.api-sports.io/football/leagues/615.png,https://media.api-sports.io/flags/br.svg,Ji-Paraná,https://media.api-sports.io/football/teams/10675.png,União Cacoalense,https://media.api-sports.io/football/teams/12947.png,9,0
Liga Pro,https://media.api-sports.io/football/leagues/242.png,https://media.api-sports.io/flags/ec.svg,Mushuc Runa SC,https://media.api-sports.io/football/teams/1162.png,Universidad Catolica,https://media.api-sports.io/football/teams/1157.png,0,0
Segunda División,https://media.api-sports.io/football/leagues/300.png,https://media.api-sports.io/flags/ve.svg,Petare FC,https://media.api-sports.io/football/teams/2853.png,Aragua FC,https://media.api-sports.io/football/teams/2817.png,1,0
Liga Mayor,https://media.api-sports.io/football/leagues/759.png,https://media.api-sports.io/flags/do.svg,Universidad O&M,https://media.api-sports.io/football/teams/16141.png,Delfines Del Este,https://media.api-sports.io/football/teams/16139.png,2,3
Liga Mayor,https://media.api-sports.io/football/leagues/759.png,https://media.api-sports.io/flags/do.svg,Salcedo,https://media.api-sports.io/football/teams/25556.png,Cibao,https://media.api-sports.io/football/teams/8004.png,0,1
Segunda División,https://media.api-sports.io/football/leagues/300.png,https://media.api-sports.io/flags/ve.svg,Club Atletico Barinas,https://media.api-sports.io/football/teams/27528.png,Real Frontera,https://media.api-sports.io/football/teams/2847.png,2,1
Segunda División,https://media.api-sports.io/football/leagues/300.png,https://media.api-sports.io/flags/ve.svg,Atletico el Vigia FC,https://media.api-sports.io/football/teams/2832.png,Deportivo Lara,https://media.api-sports.io/football/teams/2812.png,2,2
Segunda División,https://media.api-sports.io/football/leagues/300.png,https://media.api-sports.io/flags/ve.svg,Urena SC,https://media.api-sports.io/football/teams/2816.png,Puerto Cabello II,https://media.api-sports.io/football/teams/25902.png,1,1
Serie A,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,AS Roma,https://media.api-sports.io/football/teams/497.png,Juventus,https://media.api-sports.io/football/teams/496.png,3,3
Ligue 1,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,Marseille,https://media.api-sports.io/football/teams/81.png,Lyon,https://media.api-sports.io/football/teams/80.png,3,2
La Liga,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,Girona,https://media.api-sports.io/football/teams/547.png,Celta Vigo,https://media.api-sports.io/football/teams/538.png,1,2
Segunda División,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,Eibar,https://media.api-sports.io/football/teams/545.png,Cadiz,https://media.api-sports.io/football/teams/724.png,3,1
Liga Premier Serie A,https://media.api-sports.io/football/leagues/722.png,https://media.api-sports.io/flags/mx.svg,Ensenada,https://media.api-sports.io/football/teams/26425.png,Leones Negros,https://media.api-sports.io/football/teams/15933.png,1,4
World Cup - Women - Qualification Concacaf,https://media.api-sports.io/football/leagues/927.png,,Cuba W,https://media.api-sports.io/football/teams/1783.png,Curaçao W,https://media.api-sports.io/football/teams/19142.png,3,0
Liga Profesional Argentina,https://media.api-sports.io/football/leagues/128.png,https://media.api-sports.io/flags/ar.svg,Newells Old Boys,https://media.api-sports.io/football/teams/457.png,Rosario Central,https://media.api-sports.io/football/teams/437.png,0,2
Primera Nacional,https://media.api-sports.io/football/leagues/129.png,https://media.api-sports.io/flags/ar.svg,All Boys,https://media.api-sports.io/football/teams/464.png,Ciudad de Bolívar,https://media.api-sports.io/football/teams/16612.png,0,0
Primera Nacional,https://media.api-sports.io/football/leagues/129.png,https://media.api-sports.io/flags/ar.svg,Club Atlético Güemes,https://media.api-sports.io/football/teams/3969.png,Chacarita Juniors,https://media.api-sports.io/football/teams/447.png,2,1
Primera Nacional,https://media.api-sports.io/football/leagues/129.png,https://media.api-sports.io/flags/ar.svg,Deportivo Moron,https://media.api-sports.io/football/teams/469.png,Central Norte,https://media.api-sports.io/football/teams/1951.png,2,0
Primera Nacional,https://media.api-sports.io/football/leagues/129.png,https://media.api-sports.io/flags/ar.svg,Gimnasia Jujuy,https://media.api-sports.io/football/teams/479.png,Quilmes,https://media.api-sports.io/football/teams/480.png,1,0
Primera Nacional,https://media.api-sports.io/football/leagues/129.png,https://media.api-sports.io/flags/ar.svg,Godoy Cruz,https://media.api-sports.io/football/teams/439.png,Deportivo Madryn,https://media.api-sports.io/football/teams/1929.png,0,0
Primera Nacional,https://media.api-sports.io/football/leagues/129.png,https://media.api-sports.io/flags/ar.svg,Midland,https://media.api-sports.io/football/teams/1963.png,Colegiales,https://media.api-sports.io/football/teams/8377.png,2,0
Primera Nacional,https://media.api-sports.io/football/leagues/129.png,https://media.api-sports.io/flags/ar.svg,San Telmo,https://media.api-sports.io/football/teams/1932.png,Acassuso,https://media.api-sports.io/football/teams/2425.png,2,3
Primera C,https://media.api-sports.io/football/leagues/132.png,https://media.api-sports.io/flags/ar.svg,Claypole,https://media.api-sports.io/football/teams/8391.png,Atletico Atlas,https://media.api-sports.io/football/teams/1937.png,0,0
Primera C,https://media.api-sports.io/football/leagues/132.png,https://media.api-sports.io/flags/ar.svg,Deportivo Español,https://media.api-sports.io/football/teams/8381.png,Deportivo Muñiz,https://media.api-sports.io/football/teams/8393.png,0,0
Primera C,https://media.api-sports.io/football/leagues/132.png,https://media.api-sports.io/flags/ar.svg,El Porvenir,https://media.api-sports.io/football/teams/8384.png,General Lamadrid,https://media.api-sports.io/football/teams/1955.png,1,1
Primera C,https://media.api-sports.io/football/leagues/132.png,https://media.api-sports.io/flags/ar.svg,Juventud Unida,https://media.api-sports.io/football/teams/486.png,Sacachispas,https://media.api-sports.io/football/teams/1942.png,0,1
Primera C,https://media.api-sports.io/football/leagues/132.png,https://media.api-sports.io/flags/ar.svg,Leandro N. Alem,https://media.api-sports.io/football/teams/1940.png,Estrella Del Sur,https://media.api-sports.io/football/teams/23099.png,3,2
Amazonense,https://media.api-sports.io/football/leagues/522.png,https://media.api-sports.io/flags/br.svg,Princesa Solimões,https://media.api-sports.io/football/teams/7862.png,Nacional AM,https://media.api-sports.io/football/teams/7781.png,2,2
MLS Next Pro,https://media.api-sports.io/football/leagues/909.png,https://media.api-sports.io/flags/us.svg,Chattanooga,https://media.api-sports.io/football/teams/9073.png,Crown Legacy,https://media.api-sports.io/football/teams/21139.png,1,4
Premier League,https://media.api-sports.io/football/leagues/422.png,https://media.api-sports.io/flags/bb.svg,Kick Start,https://media.api-sports.io/football/teams/22944.png,St. Andrew Lions,https://media.api-sports.io/football/teams/8408.png,1,1
Carioca - 1,https://media.api-sports.io/football/leagues/624.png,https://media.api-sports.io/flags/br.svg,CFRJ / Maricá,https://media.api-sports.io/football/teams/14000.png,Nova Iguaçu,https://media.api-sports.io/football/teams/7782.png,2,2
CONCACAF U20,https://media.api-sports.io/football/leagues/537.png,,St. Lucia U20,https://media.api-sports.io/football/teams/11016.png,Dominican Republic U20,https://media.api-sports.io/football/teams/10997.png,0,5
CONCACAF U20,https://media.api-sports.io/football/leagues/537.png,,Saint Martin U20,https://media.api-sports.io/football/teams/11008.png,French Guiana U20,https://media.api-sports.io/football/teams/27500.png,1,1
Goiano - 1,https://media.api-sports.io/football/leagues/628.png,https://media.api-sports.io/flags/br.svg,Vila Nova,https://media.api-sports.io/football/teams/142.png,Atletico Goianiense,https://media.api-sports.io/football/teams/144.png,0,0
Liga Femenina,https://media.api-sports.io/football/leagues/712.png,https://media.api-sports.io/flags/co.svg,Independiente Medellín W,https://media.api-sports.io/football/teams/15725.png,Real Santander W,https://media.api-sports.io/football/teams/26893.png,3,0
Liga Femenina,https://media.api-sports.io/football/leagues/712.png,https://media.api-sports.io/flags/co.svg,Orsomarso W,https://media.api-sports.io/football/teams/18432.png,Deportivo Cali W,https://media.api-sports.io/football/teams/15723.png,1,1
Segunda División,https://media.api-sports.io/football/leagues/300.png,https://media.api-sports.io/flags/ve.svg,Dinamo de Puerto La Cruz,https://media.api-sports.io/football/teams/2858.png,Monagas II,https://media.api-sports.io/football/teams/11371.png,2,1
Paraense,https://media.api-sports.io/football/leagues/627.png,https://media.api-sports.io/flags/br.svg,remo,https://media.api-sports.io/football/teams/1198.png,Paysandu,https://media.api-sports.io/football/teams/149.png,1,2
Primeira Liga,https://media.api-sports.io/football/leagues/94.png,https://media.api-sports.io/flags/pt.svg,Rio Ave,https://media.api-sports.io/football/teams/226.png,Famalicao,https://media.api-sports.io/football/teams/242.png,0,0
Primera Nacional,https://media.api-sports.io/football/leagues/129.png,https://media.api-sports.io/flags/ar.svg,San Martin Tucuman,https://media.api-sports.io/football/teams/485.png,Deportivo Maipu,https://media.api-sports.io/football/teams/1954.png,2,2
Primera C,https://media.api-sports.io/football/leagues/132.png,https://media.api-sports.io/flags/ar.svg,Mercedes,https://media.api-sports.io/football/teams/18915.png,Centro Español,https://media.api-sports.io/football/teams/8390.png,1,0
Premier League,https://media.api-sports.io/football/leagues/322.png,https://media.api-sports.io/flags/jm.svg,Chapelton,https://media.api-sports.io/football/teams/20597.png,Dunbeholden,https://media.api-sports.io/football/teams/3438.png,0,1
Premier League,https://media.api-sports.io/football/leagues/322.png,https://media.api-sports.io/flags/jm.svg,Montego Bay United,https://media.api-sports.io/football/teams/3441.png,Arnett Gardens,https://media.api-sports.io/football/teams/3436.png,1,1
Premier League,https://media.api-sports.io/football/leagues/322.png,https://media.api-sports.io/flags/jm.svg,Treasure Beach,https://media.api-sports.io/football/teams/22606.png,Tivoli Gardens,https://media.api-sports.io/football/teams/3445.png,4,2
Premier League,https://media.api-sports.io/football/leagues/322.png,https://media.api-sports.io/flags/jm.svg,Racing United,https://media.api-sports.io/football/teams/25020.png,Cavalier,https://media.api-sports.io/football/teams/3437.png,0,1
Primera División,https://media.api-sports.io/football/leagues/281.png,https://media.api-sports.io/flags/pe.svg,Juan Pablo II College,https://media.api-sports.io/football/teams/22479.png,Cusco,https://media.api-sports.io/football/teams/10013.png,2,1
Liga de Ascenso,https://media.api-sports.io/football/leagues/163.png,https://media.api-sports.io/flags/cr.svg,AD Cofutpa,https://media.api-sports.io/football/teams/2055.png,AD Sarchí,https://media.api-sports.io/football/teams/19737.png,0,1
Pro League,https://media.api-sports.io/football/leagues/591.png,https://media.api-sports.io/flags/tt.svg,Morvant Caledonia United,https://media.api-sports.io/football/teams/12565.png,San Juan Jabloteh,https://media.api-sports.io/football/teams/12567.png,0,1
Primera División,https://media.api-sports.io/football/leagues/162.png,https://media.api-sports.io/flags/cr.svg,Guadalupe FC,https://media.api-sports.io/football/teams/821.png,Deportivo Saprissa,https://media.api-sports.io/football/teams/816.png,0,2
Primera Nacional,https://media.api-sports.io/football/leagues/129.png,https://media.api-sports.io/flags/ar.svg,Racing Cordoba,https://media.api-sports.io/football/teams/1957.png,Atletico Mitre,https://media.api-sports.io/football/teams/466.png,0,0
Liga Nacional,https://media.api-sports.io/football/leagues/339.png,https://media.api-sports.io/flags/gt.svg,Achuapa,https://media.api-sports.io/football/teams/3636.png,Cobán Imperial,https://media.api-sports.io/football/teams/3657.png,0,1
Primera Division,https://media.api-sports.io/football/leagues/370.png,https://media.api-sports.io/flags/sv.svg,Águila,https://media.api-sports.io/football/teams/4310.png,Cacahuatique,https://media.api-sports.io/football/teams/24530.png,1,1
Primera Division,https://media.api-sports.io/football/leagues/370.png,https://media.api-sports.io/flags/sv.svg,Fuerte San Francisco,https://media.api-sports.io/football/teams/22157.png,Isidro Metapán,https://media.api-sports.io/football/teams/4304.png,1,2
Primera Division,https://media.api-sports.io/football/leagues/370.png,https://media.api-sports.io/flags/sv.svg,Hércules,https://media.api-sports.io/football/teams/26156.png,Platense,https://media.api-sports.io/football/teams/19763.png,0,4
